handle,fieldType,name,visible,plainDescription,media,mediaAltText,ribbon,brand,price,strikethroughPrice,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,31,FALSE,,,FADED-GUMMIES-07,,,,,,,Flavor,TEXT_CHOICES,Pineapple Express (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,9,FALSE,,,FADED-GUMMIES-08,,,,,,,Flavor,TEXT_CHOICES,Bubblegum Gelato (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,25,FALSE,,,FADED-GUMMIES-09,,,,,,,Flavor,TEXT_CHOICES,Cherry (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,4,FALSE,,,FADED-GUMMIES-10,,,,,,,Flavor,TEXT_CHOICES,Strawnana (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,22,FALSE,,,FADED-GUMMIES-11,,,,,,,Flavor,TEXT_CHOICES,"Apple Friters 	(Hybrid)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,6,FALSE,,,FADED-GUMMIES-12,,,,,,,Flavor,TEXT_CHOICES,"Mango Kush	(Hybrid)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,54,FALSE,,,FADED-GUMMIES-13,,,,,,,Flavor,TEXT_CHOICES,"Papaya Punch	(Hybrid)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,MEDIA,,,,076a10_73e050cde0234618ac84f9bf2521ca32~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e0ea189e-4464-4689-b0b2-953c4c18f47c,PRODUCT,Silly gummies,TRUE,<p>10 Squares x 200mg</p><p>2000mg</p>,,,Silly,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Green Apple (Hybrid);​Mango  (Hybrid);Watermelon (indica);Strawberry (Sativa);Pineapple (Sativa);Peach (Sativa);ZzZ Nightime Sleep Aid (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e0ea189e-4464-4689-b0b2-953c4c18f47c,VARIANT,,TRUE,,,,,,75,110,19,0,FALSE,,,SILLY-GUMMIES-01,,,,,,,Flavor,TEXT_CHOICES,Green Apple (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e0ea189e-4464-4689-b0b2-953c4c18f47c,VARIANT,,TRUE,,,,,,75,110,19,1,FALSE,,,SILLY-GUMMIES-02,,,,,,,Flavor,TEXT_CHOICES,​Mango  (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e0ea189e-4464-4689-b0b2-953c4c18f47c,VARIANT,,TRUE,,,,,,75,110,19,0,FALSE,,,SILLY-GUMMIES-03,,,,,,,Flavor,TEXT_CHOICES,Watermelon (indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e0ea189e-4464-4689-b0b2-953c4c18f47c,VARIANT,,TRUE,,,,,,75,110,19,7,FALSE,,,SILLY-GUMMIES-04,,,,,,,Flavor,TEXT_CHOICES,Strawberry (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e0ea189e-4464-4689-b0b2-953c4c18f47c,VARIANT,,TRUE,,,,,,75,110,19,7,FALSE,,,SILLY-GUMMIES-05,,,,,,,Flavor,TEXT_CHOICES,Pineapple (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e0ea189e-4464-4689-b0b2-953c4c18f47c,VARIANT,,TRUE,,,,,,75,110,19,7,FALSE,,,SILLY-GUMMIES-06,,,,,,,Flavor,TEXT_CHOICES,Peach (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e0ea189e-4464-4689-b0b2-953c4c18f47c,VARIANT,,TRUE,,,,,,75,110,19,10,FALSE,,,SILLY-GUMMIES-07,,,,,,,Flavor,TEXT_CHOICES,ZzZ Nightime Sleep Aid (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e0ea189e-4464-4689-b0b2-953c4c18f47c,MEDIA,,,,076a10_71541cf616334cb39812475b3336c4d2~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8700417a-662c-41b0-94c2-e52cf06f8abd,PRODUCT,Blueberry Ghost OG,TRUE,,,,,,,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8700417a-662c-41b0-94c2-e52cf06f8abd,VARIANT,,TRUE,,,,,,30,45,$9 ,11,FALSE,,,BLUEBERRY-GHOST-OG-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8700417a-662c-41b0-94c2-e52cf06f8abd,VARIANT,,TRUE,,,,,,200,250,$65 ,3,FALSE,,,BLUEBERRY-GHOST-OG-02,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8700417a-662c-41b0-94c2-e52cf06f8abd,MEDIA,,,,076a10_ee23986580b649d4894c2f6f4b6bcb59~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1e8496d0-7a04-43cd-9cef-de1e8d82a03f,PRODUCT,Gelato Cake,TRUE,,,,,,,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1e8496d0-7a04-43cd-9cef-de1e8d82a03f,VARIANT,,TRUE,,,,,,30,45,$9 ,12,FALSE,,,,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1e8496d0-7a04-43cd-9cef-de1e8d82a03f,VARIANT,,TRUE,,,,,,200,250,$65 ,3,FALSE,,,,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1e8496d0-7a04-43cd-9cef-de1e8d82a03f,MEDIA,,,,076a10_ee23986580b649d4894c2f6f4b6bcb59~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_9fc27144-1da3-4d98-bda8-c2e12f40ee37,PRODUCT,Milky Way,TRUE,,,,,,,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_9fc27144-1da3-4d98-bda8-c2e12f40ee37,VARIANT,,TRUE,,,,,,30,45,$9 ,10,FALSE,,,GELATO-CAKE-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_9fc27144-1da3-4d98-bda8-c2e12f40ee37,VARIANT,,TRUE,,,,,,200,250,$65 ,3,FALSE,,,GELATO-CAKE-02,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_9fc27144-1da3-4d98-bda8-c2e12f40ee37,MEDIA,,,,076a10_ee23986580b649d4894c2f6f4b6bcb59~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_81b0b1d9-6358-4d1a-8244-1a350ef7464d,PRODUCT,Peanut Butter Souffle,TRUE,,,,,Hybrid (Indica Dominant),,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;7g;14g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_81b0b1d9-6358-4d1a-8244-1a350ef7464d,VARIANT,,TRUE,,,,,,45,50,$10 ,IN_STOCK,FALSE,,,PEANUT-BUTTER-SOUFFLE-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_81b0b1d9-6358-4d1a-8244-1a350ef7464d,VARIANT,,TRUE,,,,,,80,110,$19 ,IN_STOCK,FALSE,,,PEANUT-BUTTER-SOUFFLE-02,,,,,,,Weight,TEXT_CHOICES,7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_81b0b1d9-6358-4d1a-8244-1a350ef7464d,VARIANT,,TRUE,,,,,,150,180,$38 ,IN_STOCK,FALSE,,,PEANUT-BUTTER-SOUFFLE-03,,,,,,,Weight,TEXT_CHOICES,14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_81b0b1d9-6358-4d1a-8244-1a350ef7464d,VARIANT,,TRUE,,,,,,290,320,$75 ,IN_STOCK,FALSE,,,PEANUT-BUTTER-SOUFFLE-04,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_81b0b1d9-6358-4d1a-8244-1a350ef7464d,MEDIA,,,,076a10_dfefd4b0a2074417b2fb22a6744188b5~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bd531c42-6a39-4502-bf85-f0bca1308a28,PRODUCT,Candy Bacio,TRUE,,,,,Hybrid (Indica Dominant),,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;7g;14g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bd531c42-6a39-4502-bf85-f0bca1308a28,VARIANT,,TRUE,,,,,,45,50,$10 ,IN_STOCK,FALSE,,,CANDY-BACIO-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bd531c42-6a39-4502-bf85-f0bca1308a28,VARIANT,,TRUE,,,,,,80,110,$19 ,IN_STOCK,FALSE,,,CANDY-BACIO-02,,,,,,,Weight,TEXT_CHOICES,7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bd531c42-6a39-4502-bf85-f0bca1308a28,VARIANT,,TRUE,,,,,,150,180,$38 ,IN_STOCK,FALSE,,,CANDY-BACIO-03,,,,,,,Weight,TEXT_CHOICES,14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bd531c42-6a39-4502-bf85-f0bca1308a28,VARIANT,,TRUE,,,,,,290,320,$75 ,IN_STOCK,FALSE,,,CANDY-BACIO-04,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bd531c42-6a39-4502-bf85-f0bca1308a28,MEDIA,,,,076a10_dfefd4b0a2074417b2fb22a6744188b5~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f5d9640e-3fcb-43e0-a010-8e5e25c19611,PRODUCT,Super Runtz,TRUE,,,,,Hybrid (Indica Dominant),,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;7g;14g;28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f5d9640e-3fcb-43e0-a010-8e5e25c19611,VARIANT,,TRUE,,,,,,45,50,$10 ,IN_STOCK,FALSE,,,SUPER-RUNTZ-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f5d9640e-3fcb-43e0-a010-8e5e25c19611,VARIANT,,TRUE,,,,,,80,110,$19 ,IN_STOCK,FALSE,,,SUPER-RUNTZ-02,,,,,,,Weight,TEXT_CHOICES,7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f5d9640e-3fcb-43e0-a010-8e5e25c19611,VARIANT,,TRUE,,,,,,150,180,$38 ,IN_STOCK,FALSE,,,SUPER-RUNTZ-03,,,,,,,Weight,TEXT_CHOICES,14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f5d9640e-3fcb-43e0-a010-8e5e25c19611,VARIANT,,TRUE,,,,,,290,320,$75 ,IN_STOCK,FALSE,,,SUPER-RUNTZ-04,,,,,,,Weight,TEXT_CHOICES,28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_f5d9640e-3fcb-43e0-a010-8e5e25c19611,MEDIA,,,,076a10_dfefd4b0a2074417b2fb22a6744188b5~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_16723506-0cd8-42c3-9867-38597255efdc,PRODUCT,Kind Canna Pre-Roll Joints,TRUE,<p>5 pack 3.5g ​​</p>,,,,,20,35,$20 ,14,FALSE,,,KIND-CANNA-PRE-ROLL-JOINTS-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_16723506-0cd8-42c3-9867-38597255efdc,MEDIA,,,,076a10_c5c14aa20f6f4e7f877ae09e50760b49~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_cebb1c75-5f9c-40c4-8178-abec570eb46f,PRODUCT,Blue River Rosin Cartridge,TRUE,<p>0.5g Cartridge</p>,,,,,20,60,$15 ,96,FALSE,,,BLUE-RIVER-ROSIN-CARTRIDGE-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_cebb1c75-5f9c-40c4-8178-abec570eb46f,MEDIA,,,,076a10_d4b06ad8e4c54acd84aedaa5a1a6db97~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b8d9a85d-7bab-4359-9c4a-4244477de27b,PRODUCT,Kind Canna Mini 10pk,TRUE,<p>Infused Mini Prerolls</p><p>10 pack 3.5g</p>,,,,,,,,,,,,,,,,,,,Type,TEXT_CHOICES,Indica;Sativa;Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b8d9a85d-7bab-4359-9c4a-4244477de27b,VARIANT,,TRUE,,,,,,25,30,$20 ,IN_STOCK,FALSE,,,KIND-CANNA-MINI-10PK-01,,,,,,,Type,TEXT_CHOICES,Indica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b8d9a85d-7bab-4359-9c4a-4244477de27b,VARIANT,,TRUE,,,,,,25,30,$20 ,IN_STOCK,FALSE,,,KIND-CANNA-MINI-10PK-02,,,,,,,Type,TEXT_CHOICES,Sativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b8d9a85d-7bab-4359-9c4a-4244477de27b,VARIANT,,TRUE,,,,,,25,30,$20 ,IN_STOCK,FALSE,,,KIND-CANNA-MINI-10PK-03,,,,,,,Type,TEXT_CHOICES,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b8d9a85d-7bab-4359-9c4a-4244477de27b,MEDIA,,,,076a10_b46a1264f78e4d56a8c42672d0c1d81d~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_667f3b01-2a7d-44ad-80ee-207b6d6ebf04,PRODUCT,KoKo krumble,TRUE,<p>500mg Per Jar</p>,,,,,25,70,14,IN_STOCK,FALSE,,,KOKO-KRUMBLE-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_667f3b01-2a7d-44ad-80ee-207b6d6ebf04,MEDIA,,,,076a10_786ff675f8504ae1ad23831d03dfbc1d~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_df83dfa1-251e-4984-b583-5573593d4d3b,PRODUCT,Nugz Medicated Chocolates,TRUE,<p>5pcs x 90mg</p><p>450mg Bag</p>,,,Nugz,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Mint Chocolate Chip;Peanut Butter;​Toffee Almond;Birthday Cake;Dark Chocolate Raspberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_df83dfa1-251e-4984-b583-5573593d4d3b,VARIANT,,TRUE,,,,,,25,40,10,IN_STOCK,FALSE,,,NUGZ-MEDICATED-CHOCOLATES-01,,,,,,,Flavor,TEXT_CHOICES,Mint Chocolate Chip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_df83dfa1-251e-4984-b583-5573593d4d3b,VARIANT,,TRUE,,,,,,25,40,10,IN_STOCK,FALSE,,,NUGZ-MEDICATED-CHOCOLATES-02,,,,,,,Flavor,TEXT_CHOICES,Peanut Butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_df83dfa1-251e-4984-b583-5573593d4d3b,VARIANT,,TRUE,,,,,,25,40,10,IN_STOCK,FALSE,,,NUGZ-MEDICATED-CHOCOLATES-03,,,,,,,Flavor,TEXT_CHOICES,​Toffee Almond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_df83dfa1-251e-4984-b583-5573593d4d3b,VARIANT,,TRUE,,,,,,25,40,10,IN_STOCK,FALSE,,,NUGZ-MEDICATED-CHOCOLATES-04,,,,,,,Flavor,TEXT_CHOICES,Birthday Cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_df83dfa1-251e-4984-b583-5573593d4d3b,VARIANT,,TRUE,,,,,,25,40,10,IN_STOCK,FALSE,,,NUGZ-MEDICATED-CHOCOLATES-05,,,,,,,Flavor,TEXT_CHOICES,Dark Chocolate Raspberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_df83dfa1-251e-4984-b583-5573593d4d3b,MEDIA,,,,076a10_cf457bf69ed1436998185776d92d900e~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_43c69e6f-97b3-481d-a272-8da7afcd6032,PRODUCT,KoKo Dabz,TRUE,"<p>50mg per Piece,</p><p>500mg Per Bag</p>",,,KoKo,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Apple Fritter;Lemon Chello;Pink Runtz;Purple Punch;Tangie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_43c69e6f-97b3-481d-a272-8da7afcd6032,VARIANT,,TRUE,,,,,,20,35,16,IN_STOCK,FALSE,,,KOKO-DABZ-01,,,,,,,Flavor,TEXT_CHOICES,Apple Fritter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_43c69e6f-97b3-481d-a272-8da7afcd6032,VARIANT,,TRUE,,,,,,20,35,16,IN_STOCK,FALSE,,,KOKO-DABZ-02,,,,,,,Flavor,TEXT_CHOICES,Lemon Chello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_43c69e6f-97b3-481d-a272-8da7afcd6032,VARIANT,,TRUE,,,,,,20,35,16,IN_STOCK,FALSE,,,KOKO-DABZ-03,,,,,,,Flavor,TEXT_CHOICES,Pink Runtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_43c69e6f-97b3-481d-a272-8da7afcd6032,VARIANT,,TRUE,,,,,,20,35,16,IN_STOCK,FALSE,,,KOKO-DABZ-04,,,,,,,Flavor,TEXT_CHOICES,Purple Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_43c69e6f-97b3-481d-a272-8da7afcd6032,VARIANT,,TRUE,,,,,,20,35,16,IN_STOCK,FALSE,,,KOKO-DABZ-05,,,,,,,Flavor,TEXT_CHOICES,Tangie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_43c69e6f-97b3-481d-a272-8da7afcd6032,MEDIA,,,,076a10_66dc9e8712a8402bb2463b861d32b39d~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1fc3124c-452c-4cf7-8037-c704e7453371,PRODUCT,KoKo Nuggz,TRUE,"<p>50mg per Piece,</p><p>500mg Per Jar</p>",,,KoKo,,35,,14,IN_STOCK,FALSE,,,KOKO-NUGGZ-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1fc3124c-452c-4cf7-8037-c704e7453371,MEDIA,,,,076a10_441bead816674db9b34f8c3c2bd47eda~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_3812d6e4-964b-4118-b054-eddc8eb00a8c,PRODUCT,Stiiizy,TRUE,<p>1 Gram Cartridge</p>,,,Stiiizy,,35,,$28 ,96,FALSE,,,STIIIZY-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_3812d6e4-964b-4118-b054-eddc8eb00a8c,MEDIA,,,,076a10_b55a4037a3484d3280afd03773770033~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
